sentiment_id,user_name,tweet,longitude,latitude,sentiment
politics_1573877186.318633,David Schreck,"#Trump focuses world on US where representatives in b/c gerrymandering and voter suppression, judges appointed for… https://t.co/YZV1kqG3Gd",-123.12827,49.293964,Neutral
politics_1573877225.865867,Laurie Macgregor,The cartel,-122.124855,49.045883,Neutral
politics_1573877263.57942,André C. Gauthier,"4 things to know as former US ambassador to Ukraine steps into the impeachment spotlight
This is testimony from som… https://t.co/CSiuLm7IMd",-73.686,45.48359,Neutral
politics_1573877297.213007,JS International 🇬🇧🇵🇭🇮🇩🇹🇷🇮🇹🇲🇪🇬🇷,"Now we are nationalising football?
Can't wait til this Tesco workers in Manchester have to do overtime cos Raheenm… https://t.co/6Mfwv1NdZs",123.76474,10.259475,Neutral
politics_1573877332.773524,Maribel Brandt,The Washington Post: Trump denies witness tampering; State official says president asked about ‘investigation’ into… https://t.co/i5RKHX7BE7,-96.70615,32.829815,Neutral
politics_1573877365.747019,Kaye Koonce,Anyone else think #Sondland is going to be a no show at the hearing next week?,-83.35396,32.04683,Neutral
politics_1573877376.797289,ID,@amitmalviya Supreme Court slammed neighborhood states too which are Uttar Pradesh and Haryana. These two states ar… https://t.co/Y6amV9blC5,76.84252,28.397657,Neutral
politics_1573877634.617196,Justin R. Miller,Almost verbatim from from conversations I had one year ago... the perspective didn't resonate; but I still believe… https://t.co/SK8XAH2zsC,-81.24188,28.622786,Neutral
politics_1573877690.802534,David Rohde,@swalsh8771 I decided to torture myself this evening by reading wxtwitter and politics. Same effect as drinking a p… https://t.co/voOET9Fjl3,-73.60644,41.0169,Neutral
politics_1573877696.255009,Caitlin Kamerman,"He may have his downfalls, but in the end, I think he’s doing what’s best for the people of this country and those… https://t.co/lKgRhF8sMv",-116.05,44.35821,Positive
politics_1573877743.338866,Josh Busby,Stupid Watergate.,-97.92893,30.127892,Negative
politics_1573877771.87516,Eva Munet,"@leigh_tumlin @richardmarx @yashar Yo, sweetie.... Unclutch your pearls. One post that doesn't have to do with trag… https://t.co/eShpN92YOk",-81.47749,28.250765,Neutral
politics_1573877795.792373,Aami Sreejita,"Yeah. The next one will be like, people are drinking alcohol a lot, so they must have a lot of money!… https://t.co/F1p4i9WqW0",88.09446,22.269493,Neutral
politics_1573877802.859441,Tpuentepratt,"Well, well, well. Happy Hanukkah 🔯",-80.45296,36.048386,Positive
politics_1573877812.755509,lelandgranny 🌊🌊🌊,"Great thread by Sam Vinograd, age knows her stuff...",-78.078445,34.20388,Positive
politics_1573877845.791605,ofeliagonzalezlopez,How immigration became Britain’s most toxic political issue https://t.co/YLCIT31VTq,-3.889005,40.312073,Positive
politics_1573877867.585973,Janet French,Premier Jason Kenney says he still hasn’t read the 4-page long Bill 207 on conscience rights for health-care worker… https://t.co/Mup6DPubpj,-113.71368,53.39553,Negative
politics_1573877875.329139,Chris Gilbride,"“Even as we push the envelope and we are bold in our vision we also have to be rooted in reality,” Mr. Obama said.… https://t.co/VKvCkO86xo",-118.40193,33.81469,Positive
politics_1573877923.525946,"Drewish, respected",The only corruption I ever engaged in at a Hanukkah party was taking an extra Latke and cheating at Dreidel.… https://t.co/REZUScX98J,-83.35396,32.04683,Neutral
politics_1573877924.224441,Daniel Benjamin,The Coen brothers have nothing on the writer of this episode.,-72.320305,43.703735,Neutral
politics_1573877956.13669,Jonathan,@nytchinese @Han_Kuo_yu @RFA_Chinese @TW_nextmedia @ltntw @washingtonpost Singapore president clearly on underscore… https://t.co/JIee0SDe8T,120.175705,22.47581,Positive
politics_1573878002.484841,the Real ME,We need to stand as one,151.55501,-33.120457,Neutral
politics_1573878025.077598,ʸᵃˡˡ ᵐᶤᶰᵉ ᶤᶠ ᶤ ˢᶜʳᵉᵃᵐ?,Shut you're bitch-ass mouth. https://t.co/szfdFrP0Y4,-86.869705,33.622566,Neutral
politics_1573878032.156921,Abdul Hai,"@MajeedQarar @Mashalgul Qarara, Seems like you do not know a word about ethnic politics in Afghanistan. Who is sile… https://t.co/ppkqnXcFm4",101.701744,3.212937,Neutral
politics_1573878130.900037,Janet French,The private members’ bill proposal to have opt-out organ donation is also going to committee on Monday. (Just tryin… https://t.co/KE4rCtgoIo,-113.71368,53.39553,Neutral
politics_1573878131.228927,Leslie - Boho in Mexico,Trump going rogue. He just can't stop himself. He did this not for the soldiers but for himself. Figures he will ge… https://t.co/ADk5Ie9LpO,-87.395996,21.200226,Neutral
politics_1573878161.943072,Chibamba Kanyama,I learnt one proverb that changed my leadership capabilities @HonMushimba ‘Uwaingila mumushitu tomfwa nswanswa’,27.769108,-15.970367,Neutral
politics_1573878182.512929,Khumoetsile,It’s all politics,9.967496,48.330475,Neutral
politics_1573878213.984931,BARBARA OLSON,"Just wait. Russia getting ready to tell our USA cutizens , what Nr Trump really did. How he orevented helping becau… https://t.co/LAXjoCNzSS",-117.1461,33.05778,Positive
politics_1573878244.134765,Vicki saxon,Both are jokes,-96.49532,32.86402,Neutral
politics_1573878321.004494,Joshua Andrews #CU4EOTY 🙌🏻,We understand how the fucked up business works. That’s the whole reason she’s speaking out. Please stick to politic… https://t.co/9Nh2AYhmdK,-80.037735,37.211372,Negative
politics_1573878368.796969,Nyathi 2.0,"The Africa Report: Botswana: Why Masisi held on, and how voters rejected ethnic politics.
https://t.co/LuZIAQTugc",19.997675,-26.907036,Neutral
politics_1573878383.488709,DeerParkNeighborhood,The Metro Council’s next budget committee meeting on Dec. 5. And Council members could vote to reallocate the money… https://t.co/I4pdNwJK91,-85.8475,38.108677,Neutral
politics_1573878406.548719,Joshua Andrews #CU4EOTY 🙌🏻,"We understand how the fucked up business works, that’s the whole reason she spoke up. Please stick to politics ✌🏻… https://t.co/6Nv6YLntGL",-80.037735,37.211372,Negative
politics_1573878430.126374,Joshua Andrews #CU4EOTY 🙌🏻,"@RealCandaceO We understand how the fucked up business works, that’s the whole reason she spoke up. Please stick to… https://t.co/WdvIm78pec",-80.037735,37.211372,Negative
politics_1573878514.627441,Jeremy C. Owens,"TV cut to Brad Stevens just sitting on the bench around some other dudes in suits at the Warriors game, and I thoug… https://t.co/IUHmZJa7e3",-122.33241,37.720367,Negative
politics_1573878564.870308,tsunamiazul,No you don't know these guys  huh ?  You're a filthy criminal.  #TrumpCrimeFamilyForPrison https://t.co/wEsj4Quq3S,-104.85833,39.565983,Negative
politics_1573878575.996172,Alfredo Velázquez,Now I understand why #Trump was unrespectful and humilliated @JustinTrudeau . #Trudeau is a looser.,-99.2595,19.386372,Neutral
politics_1573878631.370739,Gabe Klein,Nothing to see here,-118.6684,33.704536,Neutral
politics_1573878727.670611,Magnificent bastard. Long may you rock..,"Sssshhhhh, less politics... more baby Yoda speak.",-110.00552,53.24888,Positive
politics_1573878801.853634,Dan Rodimer for Congress,I had a wonderful time at #ShiratShalomCongregation tonight with @mikemears and @NVGOP. Great night talking about f… https://t.co/TcyJX9WBoP,-120.00574,35.002087,Positive
politics_1573878811.980639,Wazir AAftab Haider,"N then following his legacy, Mr. Bhutto N Nawaz also rooted for non-democratic forces N drag this country to this p… https://t.co/loaMsKkZfi",69.32887,27.708225,Negative
politics_1573878833.297578,1sfgamerbabe,Oh this isn’t suspicious....we know someone is being shook down big time by trump...who is it?,-122.51492,37.708076,Negative
politics_1573878839.776905,Janine Nichols,"You can tie it with a knot, you can tie it with a bow.",-74.04188,40.570843,Neutral
politics_1573878904.071274,Aaron Feldman,The timeline shifts yet again,-122.10003,37.84237,Neutral
politics_1573878978.660431,V K Duggal,Uddhav is doing full cart trading but complaigning about horse trading,76.84252,28.397657,Positive
politics_1573879075.393549,Mario Rotondo,@RepAdamSchiff is a legit pile of human trash and doesnt belong anywhere near politics,-82.27238,27.026228,Positive
politics_1573879083.350565,Gatorgirl 🏈⭐⭐⭐ 🇺🇸Truth is powerful.💋,No need to add more! This speaks volumes,-81.88231,27.845963,Positive
politics_1573879085.988278,Captain Buzzkill 🚢🐝💀,Super late starting tonight's workout because I spent 2.5 hours taking to my teen daughter about Star Wars and hist… https://t.co/ceg3u67whb,-97.14492,36.079285,Negative
politics_1573879153.101577,Toby Harp,And a single tear rolled down my cheek...,-105.17225,39.58891,Negative
politics_1573879160.046366,Deepstate Lawmurker,"He's ""smarter than the His Generals"", remember?

This orange fuck would've pardoned Mussolini.

https://t.co/JQj631CXvv",-80.07329,35.91185,Negative
politics_1573879225.485371,Linda Gonzalez,It’s all out there now. He is what he is accused of being. This is pretty scary stuff. #ImpeachBarr,-75.95015,42.06708,Negative
politics_1573879285.810399,Debra K Stone,"Exactly. It’s a time for families to come together, not be torn apart by partisan politics. This whole thing has be… https://t.co/rqZK7kSajw",-122.318535,37.938766,Positive
politics_1573879308.462462,Damn it Rudy Rhodes,Love this and pinning it!,-80.04555,26.593628,Positive
politics_1573879378.20244,Nicole,Can’t wait to see him next year 💙💙,-109.06026,36.992428,Neutral
politics_1573880036.052818,Ron Alexander,"No, self-sabotage, #disbarBarr https://t.co/AD7p1Jhahy",-83.35396,32.04683,Neutral
politics_1573880112.385913,Ray Martin,"Perspectives 

When I was calling out Labor govts to improve support to veterans I was referred to as a veteran ‘ad… https://t.co/NjkhHYooXA",146.6441,-19.413328,Neutral
politics_1573880148.827081,Cyndy🗽Safety-Pin,"State Dept Aide David Holmes' Opening Statement.
He flew from Ukraine for today's closed door hearing after reading… https://t.co/AiqHSuqi46",-76.22808,36.672684,Negative
politics_1573880246.882467,JillB,And then she did....,-117.05354,32.74358,Neutral
politics_1573880268.486585,suntzzu America and Trump first,War is war glad he pardoned them,-81.70718,38.29324,Positive
politics_1573880282.328143,Anna Berserk🎶🇭🇲💜🐕🦅🌊,This is unforgivable,152.66852,-27.76744,Neutral
politics_1573880293.119971,José E. Maldonado,Trump ignores Pentagon advice and intervenes in military war crimes cases - CNNPolitics https://t.co/H16zu9ZhjM,-65.69103,18.303057,Negative
politics_1573880301.221955,Jogulamba,"Let’s Apply Newton’s law of motion on politics: 
1. In victory, politicians remain in one place stable and unmoved.… https://t.co/YLn8B0sFGF",78.23317,17.237106,Neutral
politics_1573880319.227363,⚓ ͠ʙ͠ᴇ͠ʟ͠ᴛ͠ᴀ͠ɴ͠ᴇ ⚓,"Hey guys, i'm sure we can help and reach the 100 retweets. 😉 And if you take a minute, you'll discover what wonderf… https://t.co/gDUt9iHJUp",11.390592,53.863472,Positive
politics_1573880356.438544,RaisedRight,He really is.,-74.331985,40.415165,Positive
politics_1573880411.055761,Justa Bit of Anarchy,"@Caprim11 @VaushV I hadn’t heard about this, I am a fan of lily I think she makes great analysis content but the mo… https://t.co/TbzJpaqFtz",-84.64724,33.955257,Positive
politics_1573880426.203196,((( Steve Todd ))),"And for those who can’t afford $355,000 events?",-77.19522,40.095413,Neutral
politics_1573880450.121304,Brent griva,Obumer!! Is and was and always will be a liar cheater and a thief!! We alllll know that!!,-119.86627,39.623306,Neutral
politics_1573880489.131816,Ramakant Patil 🇮🇳,"#ShivSena put down its Hindutva ideology just for it's selfish proposals..

They cheated #BJP voters who voted for… https://t.co/GAaDTv1vLI",72.20465,24.046307,Negative
politics_1573880502.943601,Arundhati Lokare,@Kal_Chiron 👇 congress is already upbeat. And I will blame Maharashtra politics for it.,75.01394,15.158828,Neutral
politics_1573880598.246439,Bruno Ilobinso,"@fuckimagorilla @cnnbrk Well, cheap vests research should b in the fore front of American politics! Since the guns… https://t.co/ppu3LfrLfm",-76.353874,44.961937,Positive
politics_1573880615.277589,Michael West,GOP endanger two reps in new map. Dems say it’s not enough. https://t.co/sjpv1mtYqe via @nbcnews   Impeach Trump for Treasonous Acts!,-87.63464,24.396309,Positive
politics_1573880615.366687,"Curt Flood, Jr.","@dudleybokoski @gregpmiller Career politicians are what the ""law of diminishing returns"" was invented for. Thus, no… https://t.co/wCGqmH7K6S",-118.6684,33.704536,Neutral
politics_1573880616.313906,bobs,"Roger Stone Is Found Guilty in Trial That Revived Trump-Russia Saga https://t.co/V0ZqsmrCx6
Donald!. Did you see yo… https://t.co/8gIKsIRBCk",-90.46764,38.317574,Negative
politics_1573880636.881285,michael graham,@secupp What do you care??  #rino,-87.942894,42.200287,Neutral
politics_1573880715.515796,Riley,@JoshDuBose It’s really disappointing. Obama inspired me to be interested in politics when I was a much younger (an… https://t.co/e7fZI9uH3l,-96.80603,40.710052,Negative
politics_1573880840.179458,Michael West,Impeach Trump for Treasonous Acts!,-87.63464,24.396309,Neutral
politics_1573880895.053934,Michael West,"Exclusive: After White House meeting, Parnas said he was on a 'secret mission' for Trump in Ukraine - CNNPolitics… https://t.co/xlz5xZLDDU",-87.63464,24.396309,Negative
politics_1573880904.426124,🧘🏾‍♂️ 🔥🖤,Tear. It. All. Down. https://t.co/yJVyPqIUtC,-84.57683,33.647503,Negative
politics_1573881043.270791,👺Trump’s Lies Matter👺,#OrangeSuited #DonnieDollHands will find lots of #boys that #LoveHisAss in the #pen.,-96.06563,35.968624,Neutral
politics_1573881075.159547,Jim Rose,"@HJJoyceEcon A mate got a private member's bill passed on euthanasia, voted for abortion reform bill, noted how jus… https://t.co/rWuDldITbI",174.61327,-41.362453,Neutral
politics_1573881086.568201,Jean-Luc Marchessault,That is a pearl of wisdom. I love it because it is so true.,-79.63932,43.40322,Positive
politics_1573881091.180171,Karen,"This is an excellent write-up. Please read the whole thread, then pass it on.",-83.67529,36.540737,Positive
